Quote,Author,Source URL
"
The only man who never makes a mistake is the man who never does anything.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
With self-discipline most anything is possible.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
The most important single ingredient in the formula of success is knowing how to get along with people.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
It is hard to fail, but it is worse never to have tried to succeed.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
People ask the difference between a leader and a boss. The leader leads, and the boss drives.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
It is only through labor and painful effort, by grim energy and resolute courage, that we move on to better things.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
A man who has never gone to school may steal from a freight car; but if he has a university education, he may steal the whole railroad.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
A vote is like a rifle; its usefulness depends upon the character of the user.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
We can have no '50-50' allegiance in this country. Either a man is an American and nothing else, or he is not an American at all.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
Never throughout history has a man who lived a life of ease left a name worth remembering.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
Courtesy is as much a mark of a gentleman as courage.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
Get action. Seize the moment. Man was never intended to become an oyster.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
The boy who is going to make a great man must not make up his mind merely to overcome a thousand obstacles, but to win in spite of a thousand repulses and defeats.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
When you are asked if you can do a job, tell 'em, 'Certainly I can!' Then get busy and find out how to do it.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
When they call the roll in the Senate, the Senators do not know whether to answer 'Present' or 'Not guilty.'

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
Old age is like everything else. To make a success of it, you've got to start young.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
Great thoughts speak only to the thoughtful mind, but great actions speak to all mankind.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
The only time you really live fully is from thirty to sixty. The young are slaves to dreams; the old servants of regrets. Only the middle-aged have all their five senses in the keeping of their wits.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
The things that will destroy America are prosperity-at-any-price, peace-at-any-price, safety-first instead of duty-first, the love of soft living, and the get-rich-quick theory of life.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
When you play, play hard; when you work, don't play at all.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
The government is us; we are the government, you and I.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
Order without liberty and liberty without order are equally destructive.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
Every immigrant who comes here should be required within five years to learn English or leave the country.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
The best executive is one who has sense enough to pick good people to do what he wants done, and self-restraint enough to keep from meddling with them while they do it.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
The reactionary is always willing to take a progressive attitude on any issue that is dead.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
I care not what others think of what I do, but I care very much about what I think of what I do! That is character!

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
Big jobs usually go to the men who prove their ability to outgrow small ones.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
If there is not the war, you don't get the great general; if there is not a great occasion, you don't get a great statesman; if Lincoln had lived in a time of peace, no one would have known his name.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
Nine-tenths of wisdom is being wise in time.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
I am a part of everything that I have read.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
Absence and death are the same - only that in death there is no suffering.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
Behind the ostensible government sits enthroned an invisible government owing no allegiance and acknowledging no responsibility to the people.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
I took the Canal Zone and let Congress debate; and while the debate goes on, the canal does also.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
The first requisite of a good citizen in this republic of ours is that he shall be able and willing to pull his own weight.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
No man is worth his salt who is not ready at all times to risk his well-being, to risk his body, to risk his life, in a great cause.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
The man who loves other countries as much as his own stands on a level with the man who loves other women as much as he loves his own wife.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
Don't hit at all if it is honorably possible to avoid hitting; but never hit soft.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
A man who is good enough to shed his blood for the country is good enough to be given a square deal afterwards.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
Obedience of the law is demanded; not asked as a favor.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
Rhetoric is a poor substitute for action, and we have trusted only to rhetoric. If we are really to be a great nation, we must not merely talk; we must act big.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
The unforgivable crime is soft hitting. Do not hit at all if it can be avoided; but never hit softly.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
I think there is only one quality worse than hardness of heart and that is softness of head.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
The most practical kind of politics is the politics of decency.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
There has never yet been a man in our history who led a life of ease whose name is worth remembering.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
Wars are, of course, as a rule to be avoided; but they are far better than certain kinds of peace.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
Character, in the long run, is the decisive factor in the life of an individual and of nations alike.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
I don't pity any man who does hard work worth doing. I admire him. I pity the creature who does not work, at whichever end of the social scale he may regard himself as being.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
Freedom from effort in the present merely means that there has been effort stored up in the past.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes
"
Germany has reduced savagery to a science, and this great war for the victorious peace of justice must go on until the German cancer is cut clean out of the world body.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
It behooves every man to remember that the work of the critic is of altogether secondary importance, and that, in the end, progress is accomplished by the man who does things.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
The most successful politician is he who says what the people are thinking most often in the loudest voice.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
The one thing I want to leave my children is an honorable name.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
Every reform movement has a lunatic fringe.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
For unflagging interest and enjoyment, a household of children, if things go reasonably well, certainly all other forms of success and achievement lose their importance by comparison.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
Appraisals are where you get together with your team leader and agree what an outstanding member of the team you are, how much your contribution has been valued, what massive potential you have and, in recognition of all this, would you mind having your salary halved.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
I am only an average man but, by George, I work harder at it than the average man.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
It is essential that there should be organization of labor. This is an era of organization. Capital organizes and therefore labor must organize.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
I wish to preach, not the doctrine of ignoble ease, but the doctrine of the strenuous life.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
A typical vice of American politics is the avoidance of saying anything real on real issues.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
The pacifist is as surely a traitor to his country and to humanity as is the most brutal wrongdoer.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
No great intellectual thing was ever done by great effort.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
Leave it as it is. The ages have been at work on it and man can only mar it.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
Probably the greatest harm done by vast wealth is the harm that we of moderate means do ourselves when we let the vices of envy and hatred enter deep into our own natures.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
The American people abhor a vacuum.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
Some men can live up to their loftiest ideals without ever going higher than a basement.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
The human body has two ends on it: one to create with and one to sit on. Sometimes people get their ends reversed. When this happens they need a kick in the seat of the pants.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
It is difficult to make our material condition better by the best law, but it is easy enough to ruin it by bad laws.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
To announce that there must be no criticism of the president... is morally treasonable to the American public.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
No people is wholly civilized where a distinction is drawn between stealing an office and stealing a purse.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
No man is justified in doing evil on the ground of expedience.

",Theodore Roosevelt,https://www.brainyquote.com/authors/theodore-roosevelt-quotes_2
"
Fear keeps us focused on the past or worried about the future. If we can acknowledge our fear, we can realize that right now we are okay. Right now, today, we are still alive, and our bodies are working marvelously. Our eyes can still see the beautiful sky. Our ears can still hear the voices of our loved ones.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
We will be more successful in all our endeavors if we can let go of the habit of running all the time, and take little pauses to relax and re-center ourselves. And we'll also have a lot more joy in living.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
There is no way to happiness - happiness is the way.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
It's very important that we re-learn the art of resting and relaxing. Not only does it help prevent the onset of many illnesses that develop through chronic tension and worrying; it allows us to clear our minds, focus, and find creative solutions to problems.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Every breath we take, every step we make, can be filled with peace, joy and serenity.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
People deal too much with the negative, with what is wrong. Why not try and see positive things, to just touch those things and make them bloom?

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Because of your smile, you make life more beautiful.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Hope is important because it can make the present moment less difficult to bear. If we believe that tomorrow will be better, we can bear a hardship today.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
People sacrifice the present for the future. But life is available only in the present. That is why we should walk in such a way that every step can bring us to the here and the now.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Peace in the world starts with peace in oneself. If everyone lives mindfully, everyone will be more healthy, feel more fulfilled in their daily lives and there will be more peace.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
People have a hard time letting go of their suffering. Out of a fear of the unknown, they prefer suffering that is familiar.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Sometimes your joy is the source of your smile, but sometimes your smile can be the source of your joy.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
You carry Mother Earth within you. She is not outside of you. Mother Earth is not just your environment. In that insight of inter-being, it is possible to have real communication with the Earth, which is the highest form of prayer.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Many of us have been running all our lives. Practice stopping.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
In true dialogue, both sides are willing to change.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
When you love someone, the best thing you can offer is your presence. How can you love if you are not there?

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
If you truly get in touch with a piece of carrot, you get in touch with the soil, the rain, the sunshine. You get in touch with Mother Earth and eating in such a way, you feel in touch with true life, your roots, and that is meditation. If we chew every morsel of our food in that way we become grateful and when you are grateful, you are happy.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Every thought you produce, anything you say, any action you do, it bears your signature.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
With mindfulness, you can establish yourself in the present in order to touch the wonders of life that are available in that moment.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
You are a child of the sun, you come from the sun, and that is something true with the Earth also... your relationship with the Earth is so deep, and the Earth is in you and this is something not very difficult, much less difficult then philosophy.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
We humans have lost the wisdom of genuinely resting and relaxing. We worry too much. We don't allow our bodies to heal, and we don't allow our minds and hearts to heal.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Many people are alive but don't touch the miracle of being alive.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Love is the capacity to take care, to protect, to nourish.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
In order to rally people, governments need enemies... if they do not have a real enemy, they will invent one in order to mobilize us.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
To meditate means to go home to yourself. Then you know how to take care of the things that are happening inside you, and you know how to take care of the things that happen around you.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Breathe in deeply to bring your mind home to your body. Then look at, or think of, the person triggering this emotion: With mindfulness, you can see that she is unhappy, that she is suffering. You can see her wrong perceptions. You can see that she is not beautiful when she says things that are unkind.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Breathing in, I am aware of my heart. Breathing out, I smile to my heart and know that my heart still functions normally. I feel grateful for my heart.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
True self is non-self, the awareness that the self is made only of non-self elements. There's no separation between self and other, and everything is interconnected. Once you are aware of that you are no longer caught in the idea that you are a separate entity.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
If in our daily life we can smile, if we can be peaceful and happy, not only we, but everyone will profit from it. This is the most basic kind of peace work.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
In order to heal others, we first need to heal ourselves. And to heal ourselves, we need to know how to deal with ourselves.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Anger is like a storm rising up from the bottom of your consciousness. When you feel it coming, turn your focus to your breath.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
We have more possibilities available in each moment than we realize.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
The real power of the Buddha was that he had so much love. He saw people trapped in their notions of small separate self, feeling guilty or proud of that self, and he offered revolutionary teachings that resounded like a lion's roar, like a great rising tide, helping people to wake up and break free from the prison of ignorance.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Fearlessness is not only possible, it is the ultimate joy. When you touch nonfear, you are free.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
When we give ourselves the chance to let go of all our tension, the body's natural capacity to heal itself can begin to work.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
The practice of peace and reconciliation is one of the most vital and artistic of human actions.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
When we recognise the virtues, the talent, the beauty of Mother Earth, something is born in us, some kind of connection, love is born.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Enlightenment is always there. Small enlightenment will bring great enlightenment. If you breathe in and are aware that you are alive - that you can touch the miracle of being alive - then that is a kind of enlightenment.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Buddhism teaches us not to try to run away from suffering. You have to confront suffering. You have to look deeply into the nature of suffering in order to recognize its cause, the making of the suffering.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Changing is not just changing the things outside of us. First of all we need the right view that transcends all notions including of being and non-being, creator and creature, mind and spirit. That kind of insight is crucial for transformation and healing.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
We have the tendency to run away from suffering and to look for happiness. But, in fact, if you have not suffered, you have no chance to experience real happiness.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Smiling is very important. If we are not able to smile, then the world will not have peace. It is not by going out for a demonstration against nuclear missiles that we can bring about peace. It is with our capacity of smiling, breathing, and being peace that we can make peace.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Nothing can be by itself alone, no one can be by himself or herself alone, everyone has to inter-be with every one else. That is why, when you look outside, around you, you can see yourself.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
In Buddhist culture, offering food to the monk symbolizes the action of goodness, and if you have no opportunity to support the practice of spirituality, then you are somehow left in the realm of darkness.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
We have to continue to learn. We have to be open. And we have to be ready to release our knowledge in order to come to a higher understanding of reality.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
When you look at the sun during your walking meditation, the mindfulness of the body helps you to see that the sun is in you; without the sun there is no life at all and suddenly you get in touch with the sun in a different way.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Freedom is not given to us by anyone; we have to cultivate it ourselves. It is a daily practice... No one can prevent you from being aware of each step you take or each breath in and breath out.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
It is possible to live happily in the here and the now. So many conditions of happiness are available - more than enough for you to be happy right now. You don't have to run into the future in order to get more.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Meditation can help us embrace our worries, our fear, our anger; and that is very healing. We let our own natural capacity of healing do the work.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
We really have to understand the person we want to love. If our love is only a will to possess, it is not love. If we only think of ourselves, if we know only our own needs and ignore the needs of the other person, we cannot love.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
You carry Mother Earth within you. She is not outside of you. Mother Earth is not just your environment.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
If you abandon the present moment, you cannot live the moments of your daily life deeply.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Usually, people have a tendency to be caught in the worries concerning the future or in the regret concerning the past. There is some kind of energy that is pushing them to run, and they are not able to establish themselves in the present moment.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
You know that your happiness and suffering depend on the happiness and suffering of others. That insight helps you not to do wrong things that will bring suffering to yourself and to other people.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Let us fill our hearts with our own compassion - towards ourselves and towards all living beings.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Total relaxation is the secret to enjoying sitting meditation. I sit with my spine upright, but not rigid; and I relax all the muscles in my body.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
The situation the Earth is in today has been created by unmindful production and unmindful consumption. We consume to forget our worries and our anxieties. Tranquilising ourselves with over-consumption is not the way.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
If you have the insight of non-self, if you have the insight of impermanence, you should make that insight into a concentration that you keep alive throughout the day. Then what you say, what you think, and what you do will then be in the light of that wisdom and you will avoid making mistakes and creating suffering.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
The purpose of a vacation is to have the time to rest. But many of us, even when we go on vacation, don't know how to rest. We may even come back more tired than before we left.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
Compassionate listening is to help the other side suffer less. If we realize that other people are the same people as we are, we are no longer angry at them.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes
"
If you have the chance to be exposed to a loving, understanding environment where the seed of compassion, loving kindness, can be watered every day, then you become a more loving person.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
In Buddhism, we talk of meditation as an act of awakening, to be awake to the fact that the earth is in danger and living species are in danger.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
People suffer because they are caught in their views. As soon as we release those views, we are free and we don't suffer anymore.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
We need enlightenment, not just individually but collectively, to save the planet. We need to awaken ourselves. We need to practice mindfulness if we want to have a future, if we want to save ourselves and the planet.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
With compassion you can die for other people, like the mother who can die for her child. You have the courage to say it because you are not afraid of losing anything, because you know that understanding and love is the foundation of happiness. But if you have fear of losing your status, your position, you will not have the courage to do it.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
If we are peaceful, if we are happy, we can smile, and everyone in our family, our entire society, will benefit from our peace.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
Fear, separation, hate and anger come from the wrong view that you and the Earth are two separate entities, the Earth is only the environment. You are in the centre and you want to do something for the Earth in order for you to survive. That is a dualistic way of seeing.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
Doubt in my tradition is something that is very helpful. Because of doubt, you can thirst more and you will get a higher kind of proof.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
When we have peace, then we have a chance to save the planet. But if we are not united in peace, if we do not practice mindful consumption, we cannot save our planet.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
Mindfulness practices enhance the connection between our body, our mind and everything else that is around us. Mindful living is the key to understanding our struggles with weight and to empowering us to control our weight.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
Mother Earth is very talented. She has produced Buddhas, bodhisattvas, great beings.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
When you have peace in yourself and accept, then you are calm enough to do something, but if you are carried by despair, there is no hope.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
True self is non-self, the awareness that the self is made only of non-self elements. There's no separation between self and other, and everything is interconnected.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
When you have enough understanding and compassion in you, then that amount of understanding and compassion will try to express itself in action. And your practice should help you to cultivate more understanding and compassion.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
Mindfulness helps you go home to the present. And every time you go there and recognize a condition of happiness that you have, happiness comes.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
You practice mindfulness, on the one hand, to be calm and peaceful. On the other hand, as you practice mindfulness and live a life of peace, you inspire hope for a future of peace.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
If you can feel that Mother Earth is in you, and you are Mother Earth, then you are not any longer afraid to die because the earth is not dying. Like a wave appears and disappears and appears again.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
Happiness is the cessation of suffering.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
Anyone who is practicing understanding and compassion can exemplify true power. Anyone can be a Buddha.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
I think Buddhism should open the door of psychology and healing to penetrate more easily into the Western world.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
Everything we touch in our daily lives, including our body, is a miracle. By putting the kingdom of god in the right place, it shows us it is possible to live happily right here, right now.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
There are many, many Christians who practice Buddhism, and they become better and better Christians all the time.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
You accept that this civilisation could be abolished and life will begin later on after a few thousand years because that is something that has happened in the history of this planet. When you have peace in yourself and accept, then you are calm enough to do something, but if you are carried by despair there is no hope.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
Science and mindfulness complement each other in helping people to eat well and maintain their health and well-being.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
When I became a novice monk, I lived in a temple where the atmosphere was quite like in a family. The abbot is like a father and other monks are like your big brothers, your small, younger brothers. It is a kind of family.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
Listening to and understanding our inner sufferings will resolve most of the problems we encounter.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
We fear that this moment will end, that we won't get what we need, that we will lose what we love, or that we will not be safe. Often, our biggest fear is the knowledge that one day our bodies will cease functioning. So even when we are surrounded by all the conditions for happiness, our joy is not complete.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
Many Communist government officials have a rigid, dictatorial power, but they live in constant suspicion and fear of anything that might undermine the power they have.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
